id,booking_date,checkin_date,checkout_date,nights,rooms,guests,market_id,channel_id,campaign_id,room_revenue,adr,lead_time_days,status
12432,2025-10-18,2025-10-29,2025-11-01,3,1,1,4,2,9,724.86,241.62,11,confirmed
12433,2025-10-13,2025-10-29,2025-10-30,1,1,3,4,2,,237.81,237.81,16,confirmed
12434,2025-08-24,2025-10-29,2025-10-30,1,1,2,2,3,,237.88,237.88,66,confirmed
12435,2025-10-18,2025-10-29,2025-10-30,1,1,3,1,4,,246.77,246.77,11,confirmed
12436,2025-10-04,2025-10-29,2025-11-02,4,1,1,1,6,,889.44,222.36,25,confirmed
12437,2025-10-26,2025-10-29,2025-10-31,2,1,2,4,6,,363.42,181.71,3,confirmed
12438,2025-10-27,2025-10-29,2025-10-30,1,1,1,9,6,,208.79,208.79,2,confirmed
12439,2025-08-11,2025-10-29,2025-11-03,5,1,2,3,7,,1285.35,257.07,79,confirmed
12440,2025-09-28,2025-10-30,2025-11-02,3,1,1,3,1,,811.98,270.66,32,confirmed
12441,2025-09-30,2025-10-30,2025-11-02,3,1,3,7,2,9,679.56,226.52,30,confirmed
12442,2025-10-27,2025-10-30,2025-10-31,1,1,3,2,2,9,242.64,242.64,3,confirmed
12443,2025-10-07,2025-10-30,2025-11-01,2,1,2,1,2,9,497.12,248.56,23,cancelled
12444,2025-10-16,2025-10-30,2025-11-01,2,1,2,1,2,,446.46,223.23,14,confirmed
12445,2025-10-12,2025-10-30,2025-11-05,6,1,3,7,2,9,1355.58,225.93,18,confirmed
12446,2025-10-12,2025-10-30,2025-11-01,2,1,2,2,2,,487.68,243.84,18,confirmed
12447,2025-10-18,2025-10-30,2025-11-01,2,1,2,1,5,,376.92,188.46,12,confirmed
12448,2025-09-14,2025-10-30,2025-10-31,1,1,3,6,5,,234.47,234.47,46,cancelled
12449,2025-10-25,2025-10-30,2025-10-31,1,1,2,1,6,,249.39,249.39,5,confirmed
12450,2025-10-26,2025-10-30,2025-10-31,1,1,1,1,6,,224.05,224.05,4,confirmed
12451,2025-10-15,2025-10-30,2025-10-31,1,1,3,2,6,,226.97,226.97,15,confirmed
12452,2025-10-07,2025-10-30,2025-11-03,4,1,2,3,7,,1083.48,270.87,23,confirmed
12453,2025-10-01,2025-10-31,2025-11-02,2,1,3,2,1,,532.22,266.11,30,confirmed
12454,2025-10-19,2025-10-31,2025-11-04,4,1,3,12,1,,1149.36,287.34,12,confirmed
12455,2025-10-18,2025-10-31,2025-11-01,1,1,3,1,1,,288.11,288.11,13,confirmed
12456,2025-10-22,2025-10-31,2025-11-01,1,1,1,10,1,,257.35,257.35,9,confirmed
12457,2025-10-15,2025-10-31,2025-11-03,3,1,2,12,1,,887.4,295.8,16,confirmed
12458,2025-10-20,2025-10-31,2025-11-01,1,1,2,9,1,,302.76,302.76,11,confirmed
12459,2025-10-19,2025-10-31,2025-11-02,2,1,3,8,1,,499.98,249.99,12,confirmed
12460,2025-10-02,2025-10-31,2025-11-01,1,1,2,1,2,9,312.4,312.4,29,confirmed
12461,2025-10-23,2025-10-31,2025-11-04,4,1,3,6,2,,983.08,245.77,8,confirmed
12462,2025-10-22,2025-10-31,2025-11-01,1,1,1,1,2,9,212.74,212.74,9,confirmed
12463,2025-10-18,2025-10-31,2025-11-01,1,1,2,6,2,9,273.95,273.95,13,cancelled
12464,2025-10-24,2025-10-31,2025-11-01,1,1,1,1,2,,274.35,274.35,7,confirmed
12465,2025-09-26,2025-10-31,2025-11-01,1,1,2,6,2,9,265.9,265.9,35,confirmed
12466,2025-10-17,2025-10-31,2025-11-01,1,1,1,3,3,,268.61,268.61,14,confirmed
12467,2025-09-21,2025-10-31,2025-11-01,1,1,3,4,3,,269.98,269.98,40,confirmed
12468,2025-10-07,2025-10-31,2025-11-03,3,1,3,1,3,,746.85,248.95,24,confirmed
12469,2025-10-03,2025-10-31,2025-11-01,1,1,3,3,4,,283.86,283.86,28,confirmed
12470,2025-10-02,2025-10-31,2025-11-04,4,1,1,8,4,,990.92,247.73,29,confirmed
12471,2025-10-10,2025-10-31,2025-11-01,1,1,1,3,4,,288.22,288.22,21,confirmed
12472,2025-10-15,2025-10-31,2025-11-01,1,1,2,4,6,,249.9,249.9,16,confirmed
12473,2025-10-17,2025-10-31,2025-11-03,3,1,2,9,6,,781.2,260.4,14,confirmed
12474,2025-10-22,2025-10-31,2025-11-04,4,1,3,1,6,,969.92,242.48,9,confirmed
12475,2025-10-25,2025-10-31,2025-11-01,1,1,1,11,6,,279.44,279.44,6,confirmed
12476,2025-10-21,2025-10-31,2025-11-01,1,1,1,7,6,,259.75,259.75,10,confirmed
12477,2025-09-17,2025-10-31,2025-11-02,2,1,1,1,6,,571.94,285.97,44,confirmed
12478,2025-10-29,2025-10-31,2025-11-04,4,1,1,7,6,,961.28,240.32,2,confirmed
12479,2025-10-04,2025-10-31,2025-11-02,2,1,3,6,6,,500.16,250.08,27,cancelled
12480,2025-10-05,2025-10-31,2025-11-01,1,1,1,5,6,,243.45,243.45,26,confirmed
12481,2025-10-20,2025-10-31,2025-11-01,1,1,1,7,7,,283.59,283.59,11,confirmed
12482,2025-09-20,2025-11-01,2025-11-02,1,1,2,5,1,,297.65,297.65,42,cancelled
12483,2025-09-08,2025-11-01,2025-11-02,1,1,3,9,1,,300.97,300.97,54,confirmed
12484,2025-09-27,2025-11-01,2025-11-03,2,1,1,8,1,,548.76,274.38,35,confirmed
12485,2025-10-16,2025-11-01,2025-11-03,2,1,1,1,1,,500.18,250.09,16,confirmed
12486,2025-10-05,2025-11-01,2025-11-04,3,1,2,6,1,,684.48,228.16,27,confirmed
12487,2025-09-18,2025-11-01,2025-11-05,4,1,3,5,1,,1002.12,250.53,44,confirmed
12488,2025-10-16,2025-11-01,2025-11-03,2,1,3,3,1,,470.54,235.27,16,confirmed
12489,2025-10-07,2025-11-01,2025-11-03,2,1,3,8,1,,652.8,326.4,25,cancelled
12490,2025-10-23,2025-11-01,2025-11-02,1,1,3,2,1,,257.16,257.16,9,confirmed
12491,2025-10-23,2025-11-01,2025-11-04,3,1,3,1,2,9,856.74,285.58,9,confirmed
12492,2025-10-12,2025-11-01,2025-11-04,3,1,1,9,2,,685.47,228.49,20,cancelled
12493,2025-09-29,2025-11-01,2025-11-03,2,1,1,1,2,,494.6,247.3,33,confirmed
12494,2025-10-20,2025-11-01,2025-11-02,1,1,2,1,2,9,313.26,313.26,12,confirmed
12495,2025-09-25,2025-11-01,2025-11-02,1,1,2,2,2,9,255.18,255.18,37,confirmed
12496,2025-10-15,2025-11-01,2025-11-05,4,1,2,2,2,9,1086.92,271.73,17,confirmed
12497,2025-10-05,2025-11-01,2025-11-02,1,1,3,5,2,,273.5,273.5,27,confirmed
12498,2025-10-10,2025-11-01,2025-11-03,2,1,3,4,3,,511.38,255.69,22,confirmed
12499,2025-10-27,2025-11-01,2025-11-03,2,1,1,4,3,,526.44,263.22,5,confirmed
12500,2025-10-08,2025-11-01,2025-11-05,4,1,2,1,4,,1085.24,271.31,24,confirmed
12501,2025-10-25,2025-11-01,2025-11-02,1,1,2,1,5,,244.56,244.56,7,confirmed
12502,2025-10-24,2025-11-01,2025-11-04,3,1,2,3,5,,860.91,286.97,8,confirmed
12503,2025-10-25,2025-11-01,2025-11-02,1,1,2,8,5,,258.68,258.68,7,confirmed
12504,2025-10-19,2025-11-01,2025-11-02,1,1,2,6,5,,263.87,263.87,13,confirmed
12505,2025-10-27,2025-11-01,2025-11-04,3,1,1,1,5,,792.66,264.22,5,confirmed
12506,2025-10-29,2025-11-01,2025-11-05,4,1,3,8,6,,976.36,244.09,3,confirmed
12507,2025-10-24,2025-11-01,2025-11-02,1,1,2,1,6,,261.65,261.65,8,confirmed
12508,2025-10-23,2025-11-01,2025-11-02,1,1,1,2,6,,256.43,256.43,9,confirmed
12509,2025-10-25,2025-11-01,2025-11-05,4,1,3,8,6,,1015.0,253.75,7,confirmed
12510,2025-10-29,2025-11-01,2025-11-03,2,1,2,1,6,,481.16,240.58,3,confirmed
12511,2025-10-27,2025-11-01,2025-11-02,1,1,1,4,6,,282.7,282.7,5,confirmed
12512,2025-10-30,2025-11-01,2025-11-02,1,1,1,1,6,,242.9,242.9,2,confirmed
12513,2025-11-01,2025-11-01,2025-11-02,1,1,1,1,6,,219.2,219.2,0,confirmed
12514,2025-10-24,2025-11-01,2025-11-03,2,1,2,2,7,,550.52,275.26,8,confirmed
12515,2025-10-21,2025-11-02,2025-11-05,3,1,2,3,1,,548.82,182.94,12,cancelled
12516,2025-10-20,2025-11-02,2025-11-08,6,1,1,10,1,,1262.64,210.44,13,confirmed
12517,2025-10-14,2025-11-02,2025-11-06,4,1,3,7,1,,868.6,217.15,19,confirmed
12518,2025-10-26,2025-11-02,2025-11-04,2,1,3,3,1,,411.4,205.7,7,confirmed
12519,2025-10-25,2025-11-02,2025-11-09,7,1,1,3,1,,1919.26,274.18,8,confirmed
12520,2025-09-29,2025-11-02,2025-11-03,1,1,1,2,1,,259.14,259.14,34,cancelled
12521,2025-10-15,2025-11-02,2025-11-06,4,1,2,1,2,,880.84,220.21,18,cancelled
12522,2025-10-12,2025-11-02,2025-11-11,9,1,2,5,2,9,2183.31,242.59,21,confirmed
12523,2025-09-29,2025-11-02,2025-11-05,3,1,3,10,2,9,688.92,229.64,34,confirmed
12524,2025-10-05,2025-11-02,2025-11-03,1,1,1,10,2,9,215.88,215.88,28,confirmed
12525,2025-09-23,2025-11-02,2025-11-03,1,1,3,7,2,9,259.3,259.3,40,confirmed
12526,2025-09-08,2025-11-02,2025-11-03,1,1,3,1,3,,213.08,213.08,55,cancelled
12527,2025-10-25,2025-11-02,2025-11-04,2,1,3,1,3,,488.18,244.09,8,confirmed
12528,2025-07-30,2025-11-02,2025-11-04,2,1,3,8,3,,412.26,206.13,95,confirmed
12529,2025-10-26,2025-11-02,2025-11-03,1,1,2,1,4,,218.68,218.68,7,confirmed
12530,2025-10-16,2025-11-02,2025-11-04,2,1,2,10,4,,480.46,240.23,17,confirmed
12531,2025-10-06,2025-11-02,2025-11-08,6,1,1,7,6,,1269.3,211.55,27,confirmed
12532,2025-09-20,2025-11-02,2025-11-06,4,1,3,1,6,,1082.36,270.59,43,confirmed
12533,2025-10-24,2025-11-02,2025-11-04,2,1,3,5,6,,484.02,242.01,9,confirmed
12534,2025-10-22,2025-11-02,2025-11-03,1,1,3,1,6,,210.98,210.98,11,confirmed
12535,2025-11-01,2025-11-02,2025-11-03,1,1,3,1,7,,190.66,190.66,1,confirmed
12536,2025-09-15,2025-11-03,2025-11-04,1,1,1,1,1,,206.93,206.93,49,confirmed
12537,2025-10-27,2025-11-03,2025-11-06,3,1,3,1,1,,589.86,196.62,7,confirmed
12538,2025-10-28,2025-11-03,2025-11-04,1,1,3,5,1,,240.69,240.69,6,confirmed
12539,2025-11-01,2025-11-03,2025-11-04,1,1,1,2,1,,211.38,211.38,2,confirmed
12540,2025-10-24,2025-11-03,2025-11-06,3,1,1,2,2,,693.75,231.25,10,confirmed
12541,2025-09-02,2025-11-03,2025-11-05,2,1,1,8,2,,565.22,282.61,62,confirmed
12542,2025-10-18,2025-11-03,2025-11-04,1,1,1,9,2,,243.07,243.07,16,cancelled
12543,2025-11-03,2025-11-03,2025-11-05,2,1,3,6,2,,539.0,269.5,0,confirmed
12544,2025-10-25,2025-11-03,2025-11-07,4,1,3,2,2,,994.56,248.64,9,cancelled
12545,2025-10-09,2025-11-03,2025-11-07,4,1,2,9,2,,868.48,217.12,25,confirmed
12546,2025-10-06,2025-11-03,2025-11-04,1,1,1,3,3,,236.51,236.51,28,confirmed
12547,2025-10-31,2025-11-03,2025-11-09,6,1,2,7,4,,1550.94,258.49,3,confirmed
12548,2025-10-29,2025-11-03,2025-11-05,2,1,2,7,4,,410.62,205.31,5,cancelled
12549,2025-09-12,2025-11-03,2025-11-09,6,1,1,1,5,,1088.1,181.35,52,confirmed
12550,2025-10-15,2025-11-03,2025-11-04,1,1,2,4,6,,206.53,206.53,19,confirmed
12551,2025-10-19,2025-11-03,2025-11-09,6,1,1,12,6,,1529.16,254.86,15,confirmed
12552,2025-10-31,2025-11-03,2025-11-05,2,1,1,1,7,,496.0,248.0,3,confirmed
12553,2025-09-22,2025-11-03,2025-11-05,2,1,2,9,7,,437.28,218.64,42,confirmed
12554,2025-10-18,2025-11-04,2025-11-06,2,1,3,6,1,,490.26,245.13,17,confirmed
12555,2025-09-18,2025-11-04,2025-11-05,1,1,1,4,1,,237.57,237.57,47,confirmed
12556,2025-10-17,2025-11-04,2025-11-06,2,1,2,10,1,,510.52,255.26,18,confirmed
12557,2025-10-31,2025-11-04,2025-11-05,1,1,1,1,1,,231.16,231.16,4,confirmed
12558,2025-10-14,2025-11-04,2025-11-06,2,1,3,6,1,,397.98,198.99,21,confirmed
12559,2025-08-31,2025-11-04,2025-11-05,1,1,2,11,1,,206.88,206.88,65,confirmed
12560,2025-09-20,2025-11-04,2025-11-05,1,1,1,2,3,,238.95,238.95,45,confirmed
12561,2025-10-30,2025-11-04,2025-11-05,1,1,3,2,4,,237.46,237.46,5,confirmed
12562,2025-10-16,2025-11-04,2025-11-09,5,1,3,1,4,,1057.35,211.47,19,confirmed
12563,2025-10-27,2025-11-04,2025-11-06,2,1,2,1,5,,465.84,232.92,8,confirmed
12564,2025-10-29,2025-11-04,2025-11-11,7,1,3,2,6,,1700.86,242.98,6,confirmed
12565,2025-10-23,2025-11-04,2025-11-06,2,1,3,1,6,,426.44,213.22,12,confirmed
12566,2025-10-31,2025-11-04,2025-11-05,1,1,1,6,6,,196.37,196.37,4,confirmed
12567,2025-10-13,2025-11-04,2025-11-06,2,1,2,2,6,,411.56,205.78,22,cancelled
12568,2025-10-18,2025-11-04,2025-11-06,2,1,1,4,6,,424.96,212.48,17,confirmed
12569,2025-09-20,2025-11-04,2025-11-06,2,1,3,11,7,,464.12,232.06,45,confirmed
12570,2025-10-02,2025-11-05,2025-11-09,4,1,3,1,1,,972.6,243.15,34,confirmed
12571,2025-08-27,2025-11-05,2025-11-09,4,1,1,1,1,,1098.24,274.56,70,cancelled
12572,2025-11-01,2025-11-05,2025-11-08,3,1,2,3,2,,670.53,223.51,4,confirmed
12573,2025-10-19,2025-11-05,2025-11-06,1,1,1,2,2,,257.06,257.06,17,confirmed
12574,2025-09-26,2025-11-05,2025-11-08,3,1,3,1,2,,745.23,248.41,40,confirmed
12575,2025-10-12,2025-11-05,2025-11-06,1,1,1,6,3,,244.42,244.42,24,confirmed
12576,2025-10-20,2025-11-05,2025-11-14,9,1,1,9,4,,1698.66,188.74,16,cancelled
12577,2025-10-20,2025-11-05,2025-11-06,1,1,3,7,5,,197.49,197.49,16,confirmed
12578,2025-10-23,2025-11-05,2025-11-07,2,1,1,10,5,,450.52,225.26,13,confirmed
12579,2025-10-31,2025-11-05,2025-11-08,3,1,3,8,6,,688.26,229.42,5,confirmed
12580,2025-10-21,2025-11-05,2025-11-06,1,1,1,8,6,,218.79,218.79,15,cancelled
12581,2025-10-14,2025-11-05,2025-11-06,1,1,2,1,6,,209.67,209.67,22,confirmed
12582,2025-10-30,2025-11-05,2025-11-08,3,1,1,1,6,,580.26,193.42,6,confirmed
12583,2025-10-12,2025-11-05,2025-11-07,2,1,2,4,7,,462.28,231.14,24,confirmed
12584,2025-09-10,2025-11-06,2025-11-08,2,1,2,2,1,,510.92,255.46,57,confirmed
12585,2025-09-21,2025-11-06,2025-11-08,2,1,1,4,1,,518.82,259.41,46,confirmed
12586,2025-09-22,2025-11-06,2025-11-08,2,1,3,7,1,,499.62,249.81,45,confirmed
12587,2025-10-10,2025-11-06,2025-11-07,1,1,2,1,1,,251.64,251.64,27,confirmed
12588,2025-10-15,2025-11-06,2025-11-07,1,1,2,2,1,,239.33,239.33,22,confirmed
12589,2025-10-01,2025-11-06,2025-11-08,2,1,1,9,1,,445.04,222.52,36,confirmed
12590,2025-10-25,2025-11-06,2025-11-10,4,1,1,5,1,,1042.76,260.69,12,confirmed
12591,2025-10-25,2025-11-06,2025-11-09,3,1,2,9,2,,711.78,237.26,12,confirmed
12592,2025-11-05,2025-11-06,2025-11-07,1,1,2,1,2,,226.8,226.8,1,confirmed
12593,2025-09-22,2025-11-06,2025-11-10,4,1,1,7,4,,966.16,241.54,45,confirmed
12594,2025-10-11,2025-11-06,2025-11-09,3,1,2,2,5,,661.02,220.34,26,confirmed
12595,2025-10-25,2025-11-06,2025-11-07,1,1,2,1,6,,224.74,224.74,12,confirmed
12596,2025-10-24,2025-11-06,2025-11-08,2,1,1,5,6,,443.86,221.93,13,confirmed
12597,2025-10-24,2025-11-06,2025-11-07,1,1,3,7,6,,194.93,194.93,13,confirmed
12598,2025-10-25,2025-11-06,2025-11-08,2,1,3,2,6,,419.48,209.74,12,confirmed
12599,2025-10-04,2025-11-06,2025-11-08,2,1,2,3,6,,460.58,230.29,33,confirmed
12600,2025-10-31,2025-11-06,2025-11-09,3,1,2,1,6,,666.27,222.09,6,cancelled
12601,2025-10-21,2025-11-06,2025-11-07,1,1,1,1,6,,227.25,227.25,16,confirmed
12602,2025-11-04,2025-11-06,2025-11-07,1,1,3,7,6,,256.28,256.28,2,confirmed
12603,2025-10-23,2025-11-06,2025-11-07,1,1,2,3,7,,252.71,252.71,14,cancelled
12604,2025-09-28,2025-11-07,2025-11-09,2,1,2,5,1,,576.14,288.07,40,confirmed
12605,2025-11-02,2025-11-07,2025-11-08,1,1,3,2,1,,281.9,281.9,5,confirmed
12606,2025-11-02,2025-11-07,2025-11-08,1,1,1,6,1,,299.37,299.37,5,cancelled
12607,2025-10-11,2025-11-07,2025-11-10,3,1,1,1,1,,829.26,276.42,27,confirmed
12608,2025-10-07,2025-11-07,2025-11-11,4,1,3,1,1,,1150.0,287.5,31,confirmed
12609,2025-11-01,2025-11-07,2025-11-08,1,1,1,6,1,,262.55,262.55,6,confirmed
12610,2025-10-28,2025-11-07,2025-11-08,1,1,1,10,1,,238.86,238.86,10,confirmed
12611,2025-10-12,2025-11-07,2025-11-08,1,1,2,6,1,,230.23,230.23,26,cancelled
12612,2025-10-21,2025-11-07,2025-11-09,2,1,3,1,1,,501.22,250.61,17,confirmed
12613,2025-10-24,2025-11-07,2025-11-08,1,1,2,9,1,,218.28,218.28,14,confirmed
12614,2025-11-02,2025-11-07,2025-11-10,3,1,3,4,1,,754.86,251.62,5,confirmed
12615,2025-10-14,2025-11-07,2025-11-09,2,1,1,1,1,,504.42,252.21,24,confirmed
12616,2025-10-23,2025-11-07,2025-11-10,3,1,2,5,2,,807.78,269.26,15,confirmed
12617,2025-10-29,2025-11-07,2025-11-11,4,1,2,8,2,,864.08,216.02,9,confirmed
12618,2025-10-05,2025-11-07,2025-11-08,1,1,1,10,2,,265.42,265.42,33,confirmed
12619,2025-10-30,2025-11-07,2025-11-11,4,1,1,1,2,,908.52,227.13,8,confirmed
12620,2025-10-04,2025-11-07,2025-11-08,1,1,3,8,2,,218.36,218.36,34,confirmed
12621,2025-10-16,2025-11-07,2025-11-09,2,1,2,9,3,,382.48,191.24,22,confirmed
12622,2025-10-21,2025-11-07,2025-11-08,1,1,1,2,3,,268.56,268.56,17,confirmed
12623,2025-10-14,2025-11-07,2025-11-08,1,1,3,1,3,,249.84,249.84,24,cancelled
12624,2025-09-25,2025-11-07,2025-11-11,4,1,3,10,4,,1133.32,283.33,43,confirmed
12625,2025-11-06,2025-11-07,2025-11-11,4,1,2,1,4,,1046.44,261.61,1,confirmed
12626,2025-09-28,2025-11-07,2025-11-08,1,1,3,11,4,,258.02,258.02,40,confirmed
12627,2025-10-11,2025-11-07,2025-11-11,4,1,3,11,4,,996.0,249.0,27,confirmed
12628,2025-11-01,2025-11-07,2025-11-08,1,1,2,8,5,,326.89,326.89,6,confirmed
12629,2025-10-13,2025-11-07,2025-11-11,4,1,1,2,6,,1068.48,267.12,25,confirmed
12630,2025-10-28,2025-11-07,2025-11-09,2,1,1,6,6,,441.24,220.62,10,confirmed
12631,2025-10-18,2025-11-07,2025-11-11,4,1,1,1,6,,1017.0,254.25,20,confirmed
12632,2025-10-30,2025-11-07,2025-11-10,3,1,3,4,6,,770.82,256.94,8,confirmed
12633,2025-11-01,2025-11-07,2025-11-10,3,1,1,7,6,,662.49,220.83,6,confirmed
12634,2025-11-06,2025-11-07,2025-11-08,1,1,1,1,6,,218.94,218.94,1,confirmed
12635,2025-10-26,2025-11-07,2025-11-11,4,1,1,6,6,,945.24,236.31,12,confirmed
12636,2025-10-11,2025-11-07,2025-11-08,1,1,1,5,6,,271.57,271.57,27,confirmed
12637,2025-10-23,2025-11-07,2025-11-08,1,1,1,2,6,,255.01,255.01,15,cancelled
12638,2025-10-23,2025-11-07,2025-11-10,3,1,3,4,6,,809.7,269.9,15,confirmed
12639,2025-08-21,2025-11-07,2025-11-09,2,1,1,10,7,,466.72,233.36,78,confirmed
12640,2025-10-23,2025-11-08,2025-11-09,1,1,1,1,1,,260.05,260.05,16,confirmed
12641,2025-10-23,2025-11-08,2025-11-09,1,1,1,5,1,,284.52,284.52,16,confirmed
12642,2025-10-30,2025-11-08,2025-11-10,2,1,2,10,1,,561.64,280.82,9,confirmed
12643,2025-10-14,2025-11-08,2025-11-10,2,1,1,1,1,,434.96,217.48,25,confirmed
12644,2025-10-23,2025-11-08,2025-11-09,1,1,3,9,1,,264.2,264.2,16,confirmed
12645,2025-10-22,2025-11-08,2025-11-10,2,1,3,1,1,,636.8,318.4,17,confirmed
12646,2025-10-27,2025-11-08,2025-11-09,1,1,3,6,1,,244.78,244.78,12,confirmed
12647,2025-10-18,2025-11-08,2025-11-12,4,1,3,3,2,,905.44,226.36,21,confirmed
12648,2025-09-14,2025-11-08,2025-11-09,1,1,3,1,2,,235.13,235.13,55,cancelled
12649,2025-10-17,2025-11-08,2025-11-10,2,1,2,1,3,,453.04,226.52,22,confirmed
12650,2025-11-07,2025-11-08,2025-11-09,1,1,1,3,3,,245.92,245.92,1,confirmed
12651,2025-10-27,2025-11-08,2025-11-10,2,1,1,6,4,,502.22,251.11,12,confirmed
12652,2025-10-24,2025-11-08,2025-11-10,2,1,1,4,4,,516.46,258.23,15,confirmed
12653,2025-10-07,2025-11-08,2025-11-12,4,1,1,4,4,,892.84,223.21,32,confirmed
12654,2025-10-18,2025-11-08,2025-11-10,2,1,2,1,4,,570.8,285.4,21,confirmed
12655,2025-10-27,2025-11-08,2025-11-09,1,1,1,10,6,,206.38,206.38,12,confirmed
12656,2025-10-23,2025-11-08,2025-11-12,4,1,1,9,6,,1041.08,260.27,16,confirmed
12657,2025-10-27,2025-11-08,2025-11-09,1,1,1,9,6,,228.06,228.06,12,confirmed
12658,2025-10-20,2025-11-08,2025-11-09,1,1,3,11,6,,273.34,273.34,19,confirmed
12659,2025-11-02,2025-11-08,2025-11-09,1,1,1,9,6,,190.18,190.18,6,confirmed
12660,2025-11-05,2025-11-08,2025-11-09,1,1,3,10,6,,257.01,257.01,3,confirmed
12661,2025-11-03,2025-11-08,2025-11-09,1,1,2,3,6,,231.34,231.34,5,confirmed
12662,2025-10-27,2025-11-08,2025-11-11,3,1,2,1,6,,782.28,260.76,12,confirmed
12663,2025-10-26,2025-11-08,2025-11-11,3,1,1,5,6,,699.12,233.04,13,confirmed
12664,2025-10-25,2025-11-08,2025-11-09,1,1,3,3,6,,257.81,257.81,14,confirmed
12665,2025-10-13,2025-11-08,2025-11-09,1,1,1,2,7,,258.85,258.85,26,confirmed
12666,2025-11-06,2025-11-08,2025-11-09,1,1,3,10,7,,258.61,258.61,2,cancelled
12667,2025-10-15,2025-11-09,2025-11-10,1,1,1,2,1,,229.76,229.76,25,confirmed
12668,2025-10-17,2025-11-09,2025-11-13,4,1,2,5,1,,886.4,221.6,23,confirmed
12669,2025-10-03,2025-11-09,2025-11-12,3,1,2,1,1,,682.86,227.62,37,confirmed
12670,2025-10-20,2025-11-09,2025-11-11,2,1,1,10,1,,480.4,240.2,20,confirmed
12671,2025-10-22,2025-11-09,2025-11-10,1,1,3,1,1,,245.04,245.04,18,confirmed
12672,2025-10-10,2025-11-09,2025-11-12,3,1,3,4,2,,601.14,200.38,30,cancelled
12673,2025-09-28,2025-11-09,2025-11-12,3,1,2,5,2,,623.07,207.69,42,cancelled
12674,2025-10-29,2025-11-09,2025-11-11,2,1,1,1,4,,465.14,232.57,11,confirmed
12675,2025-10-29,2025-11-09,2025-11-10,1,1,1,1,4,,212.32,212.32,11,confirmed
12676,2025-10-24,2025-11-09,2025-11-13,4,1,2,1,6,,854.16,213.54,16,confirmed
12677,2025-10-08,2025-11-09,2025-11-11,2,1,3,2,6,,416.12,208.06,32,confirmed
12678,2025-10-30,2025-11-09,2025-11-13,4,1,1,1,6,,840.88,210.22,10,confirmed
12679,2025-10-27,2025-11-09,2025-11-11,2,1,3,2,6,,359.88,179.94,13,confirmed
12680,2025-10-27,2025-11-09,2025-11-11,2,1,2,1,6,,475.74,237.87,13,confirmed
12681,2025-10-24,2025-11-09,2025-11-16,7,1,1,5,6,,1339.52,191.36,16,cancelled
12682,2025-10-07,2025-11-09,2025-11-10,1,1,3,2,7,,190.71,190.71,33,confirmed
12683,2025-09-24,2025-11-10,2025-11-11,1,1,1,6,1,,246.33,246.33,47,confirmed
12684,2025-11-02,2025-11-10,2025-11-11,1,1,1,1,1,,181.18,181.18,8,cancelled
12685,2025-10-21,2025-11-10,2025-11-11,1,1,2,3,1,,231.67,231.67,20,confirmed
12686,2025-10-18,2025-11-10,2025-11-11,1,1,2,2,1,,267.39,267.39,23,confirmed
12687,2025-10-04,2025-11-10,2025-11-11,1,1,2,7,2,,234.79,234.79,37,confirmed
12688,2025-11-06,2025-11-10,2025-11-15,5,1,3,3,3,,1131.05,226.21,4,confirmed
12689,2025-10-31,2025-11-10,2025-11-11,1,1,3,1,3,,206.59,206.59,10,confirmed
12690,2025-09-25,2025-11-10,2025-11-11,1,1,3,6,5,,277.83,277.83,46,confirmed
12691,2025-11-03,2025-11-10,2025-11-11,1,1,2,1,6,,219.76,219.76,7,confirmed
12692,2025-11-04,2025-11-10,2025-11-11,1,1,3,4,6,,179.05,179.05,6,confirmed
12693,2025-10-29,2025-11-10,2025-11-11,1,1,1,2,6,,210.34,210.34,12,confirmed
12694,2025-11-05,2025-11-10,2025-11-15,5,1,3,9,6,,1032.05,206.41,5,confirmed
12695,2025-11-05,2025-11-10,2025-11-13,3,1,3,9,6,,615.09,205.03,5,confirmed
12696,2025-10-18,2025-11-10,2025-11-11,1,1,1,2,6,,205.48,205.48,23,confirmed
12697,2025-10-30,2025-11-11,2025-11-13,2,1,2,8,1,,504.6,252.3,12,confirmed
12698,2025-10-18,2025-11-11,2025-11-17,6,1,1,1,2,,1452.18,242.03,24,confirmed
12699,2025-10-17,2025-11-11,2025-11-14,3,1,3,3,2,,629.94,209.98,25,confirmed
12700,2025-10-10,2025-11-11,2025-11-15,4,1,3,9,3,,855.76,213.94,32,confirmed
12701,2025-09-26,2025-11-11,2025-11-12,1,1,3,6,3,,251.59,251.59,46,confirmed
12702,2025-10-14,2025-11-11,2025-11-15,4,1,2,8,5,,845.6,211.4,28,confirmed
12703,2025-11-09,2025-11-11,2025-11-12,1,1,3,1,6,,188.0,188.0,2,confirmed
12704,2025-10-29,2025-11-11,2025-11-12,1,1,1,9,6,,219.2,219.2,13,cancelled
12705,2025-10-22,2025-11-12,2025-11-15,3,1,2,9,1,,698.61,232.87,21,confirmed
12706,2025-10-26,2025-11-12,2025-11-15,3,1,3,4,1,,597.48,199.16,17,confirmed
12707,2025-10-26,2025-11-12,2025-11-16,4,1,2,2,1,,736.64,184.16,17,confirmed
12708,2025-10-27,2025-11-12,2025-11-18,6,1,2,3,1,,1400.52,233.42,16,confirmed
